tethya01_3315	twilhelma_v1_3557_len_5042
tethya01_3975	twilhelma_v1_4141_len_3797
tethya01_3974	twilhelma_v1_4140_len_3798
tethya01_3976	twilhelma_v1_4142_len_3797
tethya01_2378	twilhelma_v1_2741_len_7512
tethya01_2370	twilhelma_v1_2746_len_7495
tethya01_2371	twilhelma_v1_2735_len_7535
tethya01_2373	twilhelma_v1_2753_len_7453
tethya01_2374	twilhelma_v1_2737_len_7529
tethya01_2375	twilhelma_v1_2738_len_7525
tethya01_2376	twilhelma_v1_2740_len_7522
tethya01_2377	twilhelma_v1_2742_len_7507
tethya01_6512	twilhelma_v1_5708_len_1497
tethya01_6612	twilhelma_v1_5875_len_1141
tethya01_6611	twilhelma_v1_5865_len_1164
tethya01_6610	twilhelma_v1_5862_len_1167
tethya01_6616	twilhelma_v1_5882_len_1128
tethya01_6615	twilhelma_v1_5873_len_1144
tethya01_6614	twilhelma_v1_5872_len_1146
tethya01_6619	twilhelma_v1_5886_len_1123
tethya01_6618	twilhelma_v1_5887_len_1123
tethya01_6514	twilhelma_v1_5710_len_1492
tethya01_3399	twilhelma_v1_3635_len_4874
tethya01_3398	twilhelma_v1_3636_len_4874
tethya01_3395	twilhelma_v1_3626_len_4895
tethya01_3396	twilhelma_v1_3629_len_4884
tethya01_3391	twilhelma_v1_3625_len_4902
tethya01_3393	twilhelma_v1_3631_len_4879
tethya01_3392	twilhelma_v1_3632_len_4879
tethya01_3029	twilhelma_v1_3303_len_5684
tethya01_3020	twilhelma_v1_3281_len_5774
tethya01_3027	twilhelma_v1_3297_len_5697
tethya01_7879	twilhelma_v1_0351_len_91496
tethya01_7874	twilhelma_v1_0231_len_116120
tethya01_7875	twilhelma_v1_0174_len_133453
tethya01_7876	twilhelma_v1_0686_len_53735
tethya01_7870	twilhelma_v1_0388_len_84608
tethya01_7871	twilhelma_v1_0659_len_56050
tethya01_7872	twilhelma_v1_0222_len_118447
tethya01_6479	twilhelma_v1_5602_len_1604
tethya01_6478	twilhelma_v1_5601_len_1607
tethya01_6477	twilhelma_v1_5595_len_1617
tethya01_6476	twilhelma_v1_5596_len_1617
tethya01_6475	twilhelma_v1_5606_len_1600
tethya01_6474	twilhelma_v1_5578_len_1628
tethya01_6473	twilhelma_v1_5579_len_1628
tethya01_6472	twilhelma_v1_5575_len_1633
tethya01_6471	twilhelma_v1_5570_len_1645
tethya01_7708	twilhelma_v1_0460_len_76330
tethya01_7709	twilhelma_v1_0066_len_181464
tethya01_7707	twilhelma_v1_0039_len_218539
tethya01_7704	twilhelma_v1_0325_len_95276
tethya01_7702	twilhelma_v1_0228_len_116603
tethya01_7703	twilhelma_v1_0270_len_106502
tethya01_7700	twilhelma_v1_0003_len_381408
tethya01_7701	twilhelma_v1_0253_len_110440
tethya01_7847	twilhelma_v1_0360_len_89562
tethya01_6656	twilhelma_v1_0423_len_79819
tethya01_7848	twilhelma_v1_0200_len_124304
tethya01_2617	twilhelma_v1_2940_len_6771
tethya01_2616	twilhelma_v1_2933_len_6793
tethya01_2967	twilhelma_v1_3234_len_5900
tethya01_2966	twilhelma_v1_3233_len_5903
tethya01_2613	twilhelma_v1_2932_len_6801
tethya01_2612	twilhelma_v1_2930_len_6802
tethya01_2611	twilhelma_v1_2928_len_6806
tethya01_2610	twilhelma_v1_2931_len_6802
tethya01_2968	twilhelma_v1_3238_len_5888
tethya01_2619	twilhelma_v1_2937_len_6777
tethya01_2618	twilhelma_v1_2935_len_6786
tethya01_4755	twilhelma_v1_4870_len_2529
tethya01_4756	twilhelma_v1_4867_len_2532
tethya01_4751	twilhelma_v1_4877_len_2522
tethya01_4752	twilhelma_v1_4882_len_2515
tethya01_4753	twilhelma_v1_4865_len_2540
tethya01_4758	twilhelma_v1_4868_len_2532
tethya01_4759	twilhelma_v1_4886_len_2512
tethya01_6652	twilhelma_v1_5936_len_1004
tethya01_6650	twilhelma_v1_5934_len_1008
tethya01_7824	twilhelma_v1_1032_len_31325
tethya01_7117	twilhelma_v1_1743_len_12816
tethya01_3564	twilhelma_v1_3784_len_4580
tethya01_3562	twilhelma_v1_3783_len_4584
tethya01_3560	twilhelma_v1_3780_len_4586
tethya01_3561	twilhelma_v1_3782_len_4585
tethya01_3568	twilhelma_v1_3785_len_4573
tethya01_1014	twilhelma_v1_1504_len_16625
tethya01_7114	twilhelma_v1_1728_len_13013
tethya01_1700	twilhelma_v1_2278_len_9209
tethya01_1701	twilhelma_v1_2279_len_9205
tethya01_1702	twilhelma_v1_2280_len_9205
tethya01_1703	twilhelma_v1_2303_len_9120
tethya01_1708	twilhelma_v1_2281_len_9196
tethya01_1709	twilhelma_v1_2284_len_9186
tethya01_7112	twilhelma_v1_1723_len_13072
tethya01_5022	twilhelma_v1_5135_len_2186
tethya01_7111	twilhelma_v1_1721_len_13080
tethya01_7110	twilhelma_v1_1734_len_12913
tethya01_5024	twilhelma_v1_5128_len_2193
tethya01_1013	twilhelma_v1_0502_len_71696
tethya01_3702	twilhelma_v1_3902_len_4327
tethya01_3703	twilhelma_v1_3917_len_4273
tethya01_3700	twilhelma_v1_3910_len_4300
tethya01_3706	twilhelma_v1_3906_len_4309
tethya01_3707	twilhelma_v1_3907_len_4309
tethya01_3705	twilhelma_v1_3904_len_4311
tethya01_3709	twilhelma_v1_3909_len_4302
tethya01_6073	twilhelma_v1_4063_len_3967
tethya01_132	twilhelma_v1_2633_len_7888
tethya01_131	twilhelma_v1_1789_len_12313
tethya01_130	twilhelma_v1_0377_len_86628
tethya01_6077	twilhelma_v1_4076_len_3936
tethya01_136	twilhelma_v1_1263_len_22011
tethya01_134	twilhelma_v1_2104_len_9908
tethya01_139	twilhelma_v1_1523_len_16240
tethya01_6280	twilhelma_v1_4952_len_2416
tethya01_6281	twilhelma_v1_4869_len_2532
tethya01_6282	twilhelma_v1_4873_len_2528
tethya01_6283	twilhelma_v1_5058_len_2281
tethya01_6284	twilhelma_v1_4875_len_2526
tethya01_6285	twilhelma_v1_4920_len_2459
tethya01_6286	twilhelma_v1_4876_len_2523
tethya01_6287	twilhelma_v1_4878_len_2521
tethya01_6288	twilhelma_v1_4889_len_2511
tethya01_6289	twilhelma_v1_4890_len_2510
tethya01_6759	twilhelma_v1_1251_len_22473
tethya01_6707	twilhelma_v1_1044_len_30779
tethya01_6706	twilhelma_v1_0956_len_35142
tethya01_5810	twilhelma_v1_5884_len_1126
tethya01_6709	twilhelma_v1_0964_len_34655
tethya01_6708	twilhelma_v1_0963_len_34732
tethya01_6864	twilhelma_v1_1092_len_28997
tethya01_6866	twilhelma_v1_1198_len_24665
tethya01_6867	twilhelma_v1_1153_len_26184
tethya01_6860	twilhelma_v1_1073_len_29561
tethya01_6861	twilhelma_v1_1184_len_25256
tethya01_6862	twilhelma_v1_1085_len_29119
tethya01_6863	twilhelma_v1_1129_len_27079
tethya01_5814	twilhelma_v1_5889_len_1121
tethya01_6869	twilhelma_v1_1121_len_27583
tethya01_5816	twilhelma_v1_5891_len_1115
tethya01_6752	twilhelma_v1_1178_len_25440
tethya01_6750	twilhelma_v1_1173_len_25625
tethya01_6751	twilhelma_v1_1297_len_21310
tethya01_4108	twilhelma_v1_4268_len_3563
tethya01_4100	twilhelma_v1_4256_len_3587
tethya01_4103	twilhelma_v1_4260_len_3581
tethya01_4102	twilhelma_v1_4263_len_3573
tethya01_4105	twilhelma_v1_4284_len_3521
tethya01_4107	twilhelma_v1_4271_len_3557
tethya01_4106	twilhelma_v1_4265_len_3568
tethya01_1559	twilhelma_v1_2219_len_9447
tethya01_4361	twilhelma_v1_4493_len_3160
tethya01_4360	twilhelma_v1_4491_len_3165
tethya01_1551	twilhelma_v1_2181_len_9566
tethya01_1550	twilhelma_v1_2180_len_9567
tethya01_1553	twilhelma_v1_2193_len_9531
tethya01_1555	twilhelma_v1_2184_len_9559
tethya01_4363	twilhelma_v1_4494_len_3159
tethya01_1557	twilhelma_v1_2179_len_9568
tethya01_1556	twilhelma_v1_2185_len_9556
tethya01_838	twilhelma_v1_1450_len_17625
tethya01_839	twilhelma_v1_0981_len_33768
tethya01_832	twilhelma_v1_0494_len_72631
tethya01_4497	twilhelma_v1_4621_len_2922
tethya01_830	twilhelma_v1_1217_len_23650
tethya01_831	twilhelma_v1_0221_len_118479
tethya01_836	twilhelma_v1_1380_len_19002
tethya01_837	twilhelma_v1_0297_len_99804
tethya01_834	twilhelma_v1_0531_len_68602
tethya01_4496	twilhelma_v1_4623_len_2914
tethya01_4494	twilhelma_v1_4616_len_2932
tethya01_6754	twilhelma_v1_1189_len_24996
tethya01_5414	twilhelma_v1_5587_len_1624
tethya01_5415	twilhelma_v1_5476_len_1758
tethya01_5410	twilhelma_v1_5471_len_1760
tethya01_5411	twilhelma_v1_5472_len_1760
tethya01_5412	twilhelma_v1_5474_len_1759
tethya01_5418	twilhelma_v1_5477_len_1758
tethya01_5419	twilhelma_v1_5478_len_1757
tethya01_6755	twilhelma_v1_1241_len_22786
tethya01_3957	twilhelma_v1_4123_len_3844
tethya01_3955	twilhelma_v1_4130_len_3825
tethya01_3954	twilhelma_v1_4128_len_3828
tethya01_3952	twilhelma_v1_4124_len_3844
tethya01_3959	twilhelma_v1_4125_len_3839
tethya01_2397	twilhelma_v1_2755_len_7438
tethya01_2394	twilhelma_v1_2803_len_7229
tethya01_2395	twilhelma_v1_2756_len_7436
tethya01_2392	twilhelma_v1_2752_len_7465
tethya01_2399	twilhelma_v1_2761_len_7411
tethya01_3040	twilhelma_v1_3298_len_5693
tethya01_3042	twilhelma_v1_3299_len_5692
tethya01_3045	twilhelma_v1_3304_len_5683
tethya01_3047	twilhelma_v1_3306_len_5672
tethya01_3049	twilhelma_v1_3307_len_5671
tethya01_3048	twilhelma_v1_3333_len_5612
tethya01_6679	twilhelma_v1_0767_len_47160
tethya01_6678	twilhelma_v1_0918_len_37480
tethya01_229	twilhelma_v1_3197_len_5993
tethya01_228	twilhelma_v1_1470_len_17296
tethya01_227	twilhelma_v1_1749_len_12783
tethya01_226	twilhelma_v1_0722_len_50621
tethya01_225	twilhelma_v1_1605_len_14913
tethya01_224	twilhelma_v1_1385_len_18953
tethya01_223	twilhelma_v1_2992_len_6606
tethya01_222	twilhelma_v1_0488_len_73107
tethya01_6677	twilhelma_v1_0758_len_47816
tethya01_220	twilhelma_v1_0209_len_122279
tethya01_7819	twilhelma_v1_0299_len_99769
tethya01_7813	twilhelma_v1_0133_len_146111
tethya01_7811	twilhelma_v1_0026_len_235358
tethya01_7816	twilhelma_v1_0571_len_63644
tethya01_7817	twilhelma_v1_0002_len_460707
tethya01_7814	twilhelma_v1_0224_len_117951
tethya01_7815	twilhelma_v1_0357_len_90464
tethya01_6495	twilhelma_v1_5665_len_1545
tethya01_6494	twilhelma_v1_5668_len_1543
tethya01_6497	twilhelma_v1_5670_len_1539
tethya01_6490	twilhelma_v1_5642_len_1577
tethya01_6493	twilhelma_v1_5648_len_1571
tethya01_6492	twilhelma_v1_5646_len_1572
tethya01_6499	twilhelma_v1_5672_len_1538
tethya01_6498	twilhelma_v1_5676_len_1531
tethya01_7724	twilhelma_v1_0546_len_66976
tethya01_7726	twilhelma_v1_0223_len_117955
tethya01_7727	twilhelma_v1_0263_len_107937
tethya01_7721	twilhelma_v1_0552_len_66185
tethya01_7722	twilhelma_v1_0520_len_70122
tethya01_7723	twilhelma_v1_0593_len_61991
tethya01_7728	twilhelma_v1_0490_len_73012
tethya01_7729	twilhelma_v1_0288_len_101143
tethya01_958	twilhelma_v1_0916_len_37491
tethya01_1947	twilhelma_v1_2425_len_8662
tethya01_1944	twilhelma_v1_2481_len_8459
tethya01_1945	twilhelma_v1_2422_len_8667
tethya01_1943	twilhelma_v1_2435_len_8633
tethya01_1940	twilhelma_v1_2417_len_8688
tethya01_1941	twilhelma_v1_2418_len_8685
tethya01_2943	twilhelma_v1_3215_len_5942
tethya01_2940	twilhelma_v1_3213_len_5946
tethya01_2946	twilhelma_v1_3219_len_5936
tethya01_2945	twilhelma_v1_3217_len_5940
tethya01_2944	twilhelma_v1_3222_len_5928
tethya01_2948	twilhelma_v1_3221_len_5932
tethya01_4733	twilhelma_v1_4848_len_2564
tethya01_4730	twilhelma_v1_4846_len_2570
tethya01_4731	twilhelma_v1_4860_len_2550
tethya01_4736	twilhelma_v1_4850_len_2563
tethya01_4737	twilhelma_v1_4851_len_2561
tethya01_4734	twilhelma_v1_4849_len_2564
tethya01_4738	twilhelma_v1_4893_len_2499
tethya01_4739	twilhelma_v1_4855_len_2554
tethya01_5685	twilhelma_v1_5703_len_1502
tethya01_3545	twilhelma_v1_3770_len_4607
tethya01_3546	twilhelma_v1_3771_len_4606
tethya01_3547	twilhelma_v1_3773_len_4603
tethya01_3540	twilhelma_v1_3767_len_4615
tethya01_3543	twilhelma_v1_3843_len_4423
tethya01_5068	twilhelma_v1_5170_len_2151
tethya01_5143	twilhelma_v1_5233_len_2054
tethya01_5065	twilhelma_v1_5165_len_2155
tethya01_5067	twilhelma_v1_5166_len_2155
tethya01_5061	twilhelma_v1_5161_len_2162
tethya01_5060	twilhelma_v1_5160_len_2164
tethya01_5063	twilhelma_v1_5163_len_2157
tethya01_5062	twilhelma_v1_5167_len_2155
tethya01_1762	twilhelma_v1_2319_len_9049
tethya01_1763	twilhelma_v1_2320_len_9049
tethya01_1764	twilhelma_v1_2346_len_8932
tethya01_1765	twilhelma_v1_2321_len_9048
tethya01_1768	twilhelma_v1_2323_len_9025
tethya01_5147	twilhelma_v1_5253_len_2019
tethya01_2499	twilhelma_v1_2834_len_7130
tethya01_2491	twilhelma_v1_2825_len_7170
tethya01_2490	twilhelma_v1_2828_len_7154
tethya01_2492	twilhelma_v1_2829_len_7154
tethya01_2495	twilhelma_v1_2872_len_6997
tethya01_2497	twilhelma_v1_2830_len_7149
tethya01_3728	twilhelma_v1_3923_len_4263
tethya01_3721	twilhelma_v1_3920_len_4265
tethya01_3722	twilhelma_v1_3970_len_4142
tethya01_3723	twilhelma_v1_3919_len_4266
tethya01_3724	twilhelma_v1_3921_len_4264
tethya01_3725	twilhelma_v1_3922_len_4264
tethya01_3726	twilhelma_v1_3924_len_4262
tethya01_46	twilhelma_v1_2605_len_8006
tethya01_7031	twilhelma_v1_1574_len_15362
tethya01_7032	twilhelma_v1_1576_len_15350
tethya01_7034	twilhelma_v1_1581_len_15238
tethya01_2237	twilhelma_v1_2632_len_7889
tethya01_2236	twilhelma_v1_2634_len_7888
tethya01_7035	twilhelma_v1_1582_len_15236
tethya01_256	twilhelma_v1_1295_len_21340
tethya01_5361	twilhelma_v1_5428_len_1801
tethya01_7036	twilhelma_v1_1583_len_15217
tethya01_41	twilhelma_v1_2655_len_7806
tethya01_254	twilhelma_v1_0298_len_99796
tethya01_255	twilhelma_v1_1893_len_11215
tethya01_252	twilhelma_v1_2942_len_6766
tethya01_253	twilhelma_v1_1665_len_13981
tethya01_250	twilhelma_v1_1945_len_10630
tethya01_251	twilhelma_v1_0935_len_36470
tethya01_5368	twilhelma_v1_5437_len_1790
tethya01_6802	twilhelma_v1_1508_len_16521
tethya01_6803	twilhelma_v1_0942_len_36139
tethya01_6800	twilhelma_v1_1486_len_16936
tethya01_6801	twilhelma_v1_1494_len_16791
tethya01_6806	twilhelma_v1_1522_len_16264
tethya01_6807	twilhelma_v1_1529_len_16135
tethya01_6804	twilhelma_v1_1520_len_16280
tethya01_6808	twilhelma_v1_1531_len_16082
tethya01_6809	twilhelma_v1_1558_len_15560
tethya01_6595	twilhelma_v1_5841_len_1218
tethya01_6743	twilhelma_v1_1152_len_26186
tethya01_4127	twilhelma_v1_4285_len_3517
tethya01_4126	twilhelma_v1_4286_len_3514
tethya01_4124	twilhelma_v1_4342_len_3404
tethya01_4122	twilhelma_v1_4279_len_3537
tethya01_4121	twilhelma_v1_4280_len_3533
tethya01_4932	twilhelma_v1_5043_len_2302
tethya01_4129	twilhelma_v1_4352_len_3391
tethya01_5656	twilhelma_v1_2160_len_9633
tethya01_4933	twilhelma_v1_5045_len_2297
tethya01_5652	twilhelma_v1_5680_len_1529
tethya01_1572	twilhelma_v1_2198_len_9518
tethya01_5651	twilhelma_v1_5678_len_1530
tethya01_4934	twilhelma_v1_5041_len_2304
tethya01_1579	twilhelma_v1_2199_len_9502
tethya01_4287	twilhelma_v1_4425_len_3264
tethya01_850	twilhelma_v1_1981_len_10330
tethya01_583	twilhelma_v1_1619_len_14700
tethya01_580	twilhelma_v1_1081_len_29191
tethya01_581	twilhelma_v1_0332_len_94220
tethya01_586	twilhelma_v1_1716_len_13270
tethya01_587	twilhelma_v1_2892_len_6909
tethya01_584	twilhelma_v1_1609_len_14832
tethya01_857	twilhelma_v1_1479_len_17118
tethya01_858	twilhelma_v1_2112_len_9838
tethya01_859	twilhelma_v1_2467_len_8533
tethya01_588	twilhelma_v1_0840_len_41876
tethya01_589	twilhelma_v1_1741_len_12821
tethya01_4381	twilhelma_v1_4513_len_3122
tethya01_4387	twilhelma_v1_4516_len_3116
tethya01_4385	twilhelma_v1_4521_len_3109
tethya01_4384	twilhelma_v1_4514_len_3120
tethya01_4389	twilhelma_v1_4522_len_3109
tethya01_4388	twilhelma_v1_4537_len_3081
tethya01_5472	twilhelma_v1_5533_len_1701
tethya01_5473	twilhelma_v1_5526_len_1705
tethya01_5470	twilhelma_v1_5522_len_1707
tethya01_5471	twilhelma_v1_5525_len_1706
tethya01_5476	twilhelma_v1_5537_len_1696
tethya01_5477	twilhelma_v1_5540_len_1691
tethya01_5474	twilhelma_v1_5528_len_1704
tethya01_5475	twilhelma_v1_5529_len_1704
tethya01_5478	twilhelma_v1_5558_len_1666
tethya01_5479	twilhelma_v1_5534_len_1699
tethya01_6731	twilhelma_v1_1125_len_27498
tethya01_2000	twilhelma_v1_2463_len_8542
tethya01_5388	twilhelma_v1_5453_len_1778
tethya01_5389	twilhelma_v1_5462_len_1773
tethya01_6733	twilhelma_v1_1105_len_28264
tethya01_5384	twilhelma_v1_5458_len_1776
tethya01_5385	twilhelma_v1_5450_len_1779
tethya01_5386	twilhelma_v1_5451_len_1779
tethya01_5387	twilhelma_v1_5454_len_1778
tethya01_5380	twilhelma_v1_5460_len_1774
tethya01_5382	twilhelma_v1_5448_len_1782
tethya01_5383	twilhelma_v1_5452_len_1779
tethya01_3069	twilhelma_v1_3322_len_5636
tethya01_3067	twilhelma_v1_3319_len_5645
tethya01_3065	twilhelma_v1_3326_len_5623
tethya01_3064	twilhelma_v1_3318_len_5646
tethya01_3063	twilhelma_v1_3317_len_5651
tethya01_3062	twilhelma_v1_3315_len_5652
tethya01_3060	twilhelma_v1_3314_len_5655
tethya01_5813	twilhelma_v1_5888_len_1121
tethya01_6125	twilhelma_v1_4266_len_3567
tethya01_6124	twilhelma_v1_4282_len_3525
tethya01_207	twilhelma_v1_3031_len_6468
tethya01_6126	twilhelma_v1_4269_len_3560
tethya01_6121	twilhelma_v1_4258_len_3583
tethya01_6120	twilhelma_v1_4251_len_3593
tethya01_6123	twilhelma_v1_4261_len_3578
tethya01_6122	twilhelma_v1_4275_len_3548
tethya01_6129	twilhelma_v1_4276_len_3544
tethya01_208	twilhelma_v1_0660_len_55796
tethya01_6659	twilhelma_v1_0666_len_55321
tethya01_6658	twilhelma_v1_0783_len_46472
tethya01_7294	twilhelma_v1_1596_len_15023
tethya01_7295	twilhelma_v1_1629_len_14525
tethya01_7296	twilhelma_v1_1696_len_13448
tethya01_7297	twilhelma_v1_1731_len_12991
tethya01_7290	twilhelma_v1_1307_len_21002
tethya01_7291	twilhelma_v1_1310_len_20936
tethya01_7520	twilhelma_v1_0788_len_46204
tethya01_7293	twilhelma_v1_1579_len_15298
tethya01_7838	twilhelma_v1_0198_len_125056
tethya01_7839	twilhelma_v1_0136_len_145209
tethya01_7298	twilhelma_v1_1757_len_12686
tethya01_7299	twilhelma_v1_1202_len_24319
tethya01_7528	twilhelma_v1_0193_len_125953
tethya01_7529	twilhelma_v1_1255_len_22369
tethya01_7740	twilhelma_v1_0525_len_69451
tethya01_7741	twilhelma_v1_0285_len_101901
tethya01_7746	twilhelma_v1_0323_len_95741
tethya01_7747	twilhelma_v1_0341_len_93036
tethya01_7744	twilhelma_v1_0936_len_36431
tethya01_7745	twilhelma_v1_0366_len_88338
tethya01_7749	twilhelma_v1_0199_len_124764
tethya01_5731	twilhelma_v1_5769_len_1357
tethya01_5730	twilhelma_v1_5783_len_1327
tethya01_5733	twilhelma_v1_5786_len_1321
tethya01_5732	twilhelma_v1_5771_len_1356
tethya01_5735	twilhelma_v1_5773_len_1352
tethya01_5737	twilhelma_v1_5779_len_1342
tethya01_5736	twilhelma_v1_5778_len_1346
tethya01_1968	twilhelma_v1_2456_len_8573
tethya01_1964	twilhelma_v1_2428_len_8655
tethya01_1967	twilhelma_v1_2431_len_8644
tethya01_1962	twilhelma_v1_2432_len_8643
tethya01_4718	twilhelma_v1_4847_len_2565
tethya01_4719	twilhelma_v1_4843_len_2573
tethya01_4249	twilhelma_v1_4408_len_3301
tethya01_4710	twilhelma_v1_4827_len_2608
tethya01_4247	twilhelma_v1_4386_len_3334
tethya01_4244	twilhelma_v1_4422_len_3268
tethya01_4245	twilhelma_v1_4385_len_3335
tethya01_4242	twilhelma_v1_4380_len_3338
tethya01_4243	twilhelma_v1_4382_len_3336
tethya01_4717	twilhelma_v1_4833_len_2589
tethya01_1292	twilhelma_v1_1964_len_10457
tethya01_1293	twilhelma_v1_1965_len_10454
tethya01_1290	twilhelma_v1_1961_len_10468
tethya01_1291	twilhelma_v1_1963_len_10459
tethya01_1297	twilhelma_v1_1971_len_10431
tethya01_449	twilhelma_v1_1843_len_11806
tethya01_1295	twilhelma_v1_2016_len_10194
tethya01_447	twilhelma_v1_1733_len_12932
tethya01_446	twilhelma_v1_1316_len_20849
tethya01_1298	twilhelma_v1_2001_len_10258
tethya01_444	twilhelma_v1_1604_len_14914
tethya01_443	twilhelma_v1_0379_len_86269
tethya01_442	twilhelma_v1_0799_len_45435
tethya01_441	twilhelma_v1_2096_len_9940
tethya01_440	twilhelma_v1_1167_len_25796
tethya01_2929	twilhelma_v1_3203_len_5972
tethya01_2928	twilhelma_v1_3202_len_5975
tethya01_2923	twilhelma_v1_3198_len_5991
tethya01_2925	twilhelma_v1_3276_len_5787
tethya01_2927	twilhelma_v1_3201_len_5979
tethya01_3523	twilhelma_v1_3756_len_4643
tethya01_3521	twilhelma_v1_3753_len_4647
tethya01_3526	twilhelma_v1_3757_len_4637
tethya01_3527	twilhelma_v1_3803_len_4537
tethya01_3525	twilhelma_v1_3755_len_4644
tethya01_1038	twilhelma_v1_1193_len_24935
tethya01_1039	twilhelma_v1_0772_len_46898
tethya01_1036	twilhelma_v1_1043_len_30794
tethya01_5042	twilhelma_v1_5147_len_2178
tethya01_1034	twilhelma_v1_1359_len_19491
tethya01_5040	twilhelma_v1_5152_len_2172
tethya01_5047	twilhelma_v1_5155_len_2169
tethya01_1033	twilhelma_v1_1259_len_22232
tethya01_5045	twilhelma_v1_5148_len_2176
tethya01_5044	twilhelma_v1_5223_len_2075
tethya01_3290	twilhelma_v1_3550_len_5056
tethya01_3291	twilhelma_v1_3544_len_5066
tethya01_3293	twilhelma_v1_3536_len_5081
tethya01_3294	twilhelma_v1_3538_len_5079
tethya01_3295	twilhelma_v1_3540_len_5077
tethya01_3296	twilhelma_v1_3539_len_5078
tethya01_3297	twilhelma_v1_3542_len_5073
tethya01_3298	twilhelma_v1_3545_len_5062
tethya01_2219	twilhelma_v1_2624_len_7936
tethya01_2218	twilhelma_v1_2621_len_7942
tethya01_2213	twilhelma_v1_2619_len_7951
tethya01_2212	twilhelma_v1_2613_len_7966
tethya01_2210	twilhelma_v1_2612_len_7967
tethya01_2215	twilhelma_v1_2618_len_7955
tethya01_2214	twilhelma_v1_2616_len_7957
tethya01_6828	twilhelma_v1_1844_len_11791
tethya01_6829	twilhelma_v1_1912_len_11007
tethya01_6358	twilhelma_v1_5142_len_2180
tethya01_6359	twilhelma_v1_5149_len_2176
tethya01_6820	twilhelma_v1_1689_len_13581
tethya01_6357	twilhelma_v1_5139_len_2183
tethya01_6354	twilhelma_v1_5123_len_2201
tethya01_6823	twilhelma_v1_1735_len_12911
tethya01_6824	twilhelma_v1_1745_len_12812
tethya01_6353	twilhelma_v1_5150_len_2174
tethya01_6826	twilhelma_v1_1783_len_12372
tethya01_6351	twilhelma_v1_5365_len_1893
tethya01_7193	twilhelma_v1_1897_len_11175
tethya01_7192	twilhelma_v1_1880_len_11440
tethya01_7191	twilhelma_v1_1936_len_10722
tethya01_7190	twilhelma_v1_1879_len_11448
tethya01_7199	twilhelma_v1_1885_len_11332
tethya01_878	twilhelma_v1_1327_len_20633
tethya01_879	twilhelma_v1_1600_len_14965
tethya01_876	twilhelma_v1_0761_len_47668
tethya01_877	twilhelma_v1_0905_len_38020
tethya01_874	twilhelma_v1_0129_len_147935
tethya01_875	twilhelma_v1_0881_len_39629
tethya01_872	twilhelma_v1_1113_len_27911
tethya01_873	twilhelma_v1_1633_len_14438
tethya01_870	twilhelma_v1_0807_len_44857
tethya01_871	twilhelma_v1_0009_len_299477
tethya01_6455	twilhelma_v1_5527_len_1704
tethya01_6457	twilhelma_v1_5531_len_1702
tethya01_5675	twilhelma_v1_5693_len_1514
tethya01_5676	twilhelma_v1_5696_len_1513
tethya01_5671	twilhelma_v1_5692_len_1515
tethya01_5672	twilhelma_v1_5660_len_1549
tethya01_5673	twilhelma_v1_5701_len_1506
tethya01_2028	twilhelma_v1_2480_len_8462
tethya01_2029	twilhelma_v1_2535_len_8278
tethya01_2025	twilhelma_v1_2476_len_8484
tethya01_2020	twilhelma_v1_2470_len_8502
tethya01_2021	twilhelma_v1_2498_len_8423
tethya01_2022	twilhelma_v1_2474_len_8493
tethya01_4508	twilhelma_v1_4626_len_2908
tethya01_4505	twilhelma_v1_4630_len_2901
tethya01_4504	twilhelma_v1_4624_len_2914
tethya01_4507	twilhelma_v1_4627_len_2906
tethya01_4506	twilhelma_v1_4629_len_2903
tethya01_4501	twilhelma_v1_4667_len_2857
tethya01_4500	twilhelma_v1_4622_len_2917
